line_number,mode1,value1,mode2,value2,mode3,value3,mode4,value4
35118,64,1,50,1,40,1,21,0
35119,66,1,53,1,41,1,40,1
35120,48,0,17,1,64,1,27,0
35121,24,1,48,1,27,1,17,1
35122,26,1,48,1,65,1,54,1
35123,75,0,23,1,17,0,27,1
35124,74,1,65,1,28,1,28,1
35125,26,1,48,1,19,1,27,1
35126,72,1,17,1,24,1,17,1
35127,38,1,64,1,3,1,44,1
35128,38,1,48,0,38,0,26,0
35129,0,1,41,1,62,1,4,1
35130,25,1,48,1,38,1,40,1
35131,64,0,48,0,65,0,64,1
35132,64,0,49,1,53,0,17,0
35133,48,1,23,1,37,1,27,1
35134,49,1,65,0,40,0,36,1
35135,41,1,65,1,36,1,66,1
35136,14,1,24,0,27,1,76,0
35137,48,1,41,1,14,1,26,1
35138,21,1,27,1,28,1,65,1
35139,27,1,49,1,40,1,36,1
35140,3,1,59,0,27,1,65,1
35141,27,1,60,1,26,1,65,1
35142,49,1,1,1,54,0,24,1
35143,27,1,40,1,48,1,37,1
35144,43,1,72,0,10,1,39,1
35145,49,1,53,1,61,1,0,1
35146,38,1,36,1,63,1,13,1
35147,4,1,67,1,42,1,41,1
35148,42,0,65,1,66,1,36,1
35149,66,1,0,1,64,0,40,1
35150,48,0,8,1,36,1,54,0
35151,65,1,23,1,66,1,39,1
35152,64,1,69,0,38,0,24,1
35153,62,1,14,1,76,0,5,1
35154,53,1,54,1,41,1,15,1
35155,9,1,47,0,55,1,65,1
35156,70,1,38,1,65,1,27,1
35157,18,1,36,1,3,1,9,1
35158,27,0,31,0,71,1,28,0
35159,38,1,48,0,4,1,7,0
35160,63,0,38,0,2,0,27,1
35161,40,1,76,0,41,0,36,1
35162,66,0,5,1,36,0,64,1
35163,47,0,23,1,3,1,17,1
35164,44,0,23,1,38,1,64,0
35165,40,0,27,1,48,1,17,1
35166,76,0,41,1,38,1,17,0
35167,44,1,3,1,41,0,64,1
35168,24,1,37,0,48,1,38,1
35169,47,1,72,1,11,0,27,0
35170,48,1,38,1,65,1,65,0
35171,38,0,55,1,65,1,67,1
35172,10,1,76,0,0,1,0,1
35173,74,1,27,1,27,1,1,1
35174,0,1,4,0,40,0,48,0
35175,48,1,42,1,40,1,64,1
35176,40,0,60,1,65,1,39,0
35177,65,1,60,1,40,1,27,1
35178,44,0,61,0,28,0,7,1
35179,65,0,20,1,76,0,64,1
35180,27,1,74,1,0,1,26,1
35181,54,1,32,0,38,0,17,0
35182,45,0,26,1,27,1,53,1
35183,36,1,27,1,39,1,59,1
35184,55,1,44,1,28,1,36,1
35185,38,1,45,0,27,0,76,0
35186,23,1,65,0,17,1,76,0
35187,48,1,27,1,41,1,39,1
35188,65,0,0,1,61,1,67,0
35189,41,1,9,1,44,1,3,1
35190,39,0,26,0,65,1,44,1
35191,48,1,55,1,65,0,17,1
35192,62,1,24,1,40,1,28,1
35193,66,1,40,1,38,0,17,1
35194,48,1,17,1,27,1,5,1
35195,5,1,17,0,36,1,66,1
35196,65,1,49,0,10,1,54,0
35197,0,1,59,0,27,0,17,1
35198,48,1,36,1,64,1,64,1
35199,65,1,65,0,37,0,66,1
35200,28,1,40,1,0,1,60,1
35201,62,0,65,1,30,1,64,1
35202,70,0,36,1,40,1,55,0
35203,48,1,64,0,17,1,38,1
35204,66,0,65,0,41,0,13,1
35205,15,0,46,1,10,1,64,0
35206,49,1,42,1,9,1,17,1
35207,2,1,49,1,8,0,27,1
35208,65,0,40,1,66,1,7,1
35209,65,1,68,0,53,0,40,1
35210,5,1,24,1,0,1,66,1
35211,49,1,25,0,65,1,23,1
35212,65,1,54,1,76,0,64,1
35213,0,1,55,1,66,1,42,1
35214,38,1,72,1,27,1,26,1
35215,0,1,27,1,48,1,53,1
35216,31,1,38,0,61,0,64,1
35217,28,1,49,1,24,1,24,1
35218,76,0,27,1,19,1,17,1
35219,68,0,51,0,17,1,64,0
35220,38,0,38,0,13,1,48,1
35221,28,1,21,1,26,1,40,1
35222,45,0,54,1,28,1,8,1
35223,36,1,72,0,9,1,64,0
35224,36,1,0,1,26,0,63,0
35225,36,1,59,1,40,1,65,1
35226,14,1,60,1,64,1,27,1
35227,27,0,26,1,20,0,65,0
35228,49,1,42,1,11,1,5,0
35229,59,1,36,1,27,1,27,1
35230,70,0,26,0,41,1,17,0
35231,48,1,10,1,64,1,64,1
35232,63,1,5,1,17,1,38,1
35233,66,0,64,0,8,0,13,0
35234,20,0,40,1,26,1,0,1
35235,64,1,31,0,26,1,27,1
35236,42,1,1,1,69,1,65,1
35237,45,0,36,0,38,0,3,1
35238,3,1,48,0,0,1,27,0
35239,66,1,13,0,28,0,64,1
35240,6,1,61,1,39,1,17,1
35241,20,0,41,0,27,0,2,1
35242,28,1,44,0,9,1,41,0
35243,36,0,66,0,36,0,23,1
35244,28,1,26,1,64,1,69,1
35245,66,0,10,1,36,0,65,0
35246,27,1,20,0,36,0,26,1
35247,47,1,65,0,26,1,40,1
35248,17,1,39,0,28,0,49,0
35249,38,0,48,0,38,1,65,0
35250,19,1,45,1,61,0,55,1
35251,66,1,27,1,65,0,38,1
35252,76,0,5,1,39,1,65,1
35253,63,0,40,0,27,1,27,1
35254,54,1,20,1,23,1,36,1
35255,49,1,61,0,0,1,38,0
35256,41,0,49,0,46,1,27,0
35257,38,0,48,0,65,0,28,0
35258,64,1,65,1,66,1,36,1
35259,66,1,65,1,53,1,41,1
35260,45,0,2,0,38,1,40,0
35261,49,0,27,0,75,1,64,1
35262,66,0,27,0,40,1,28,0
35263,19,1,8,1,65,0,48,1
35264,36,1,48,1,13,1,24,1
35265,65,1,48,1,40,1,39,1
35266,76,0,27,0,41,0,8,1
35267,44,0,27,1,73,1,14,1
35268,66,0,26,0,38,0,0,1
35269,42,1,65,0,40,0,49,1
35270,66,1,9,1,64,1,38,1
35271,23,1,49,0,25,0,65,1
35272,13,1,31,1,36,1,54,1
35273,59,0,25,0,0,1,29,0
35274,28,0,58,1,53,1,47,1
35275,16,0,61,1,27,0,28,0
35276,65,1,2,1,36,1,49,1
35277,40,1,36,1,61,1,60,1
35278,10,1,49,1,64,1,37,1
35279,59,0,0,1,28,0,27,1
35280,17,1,32,0,39,0,53,0
35281,49,0,64,1,9,1,25,0
35282,44,0,38,1,17,1,54,1
35283,41,1,48,1,17,1,26,1
35284,65,1,60,0,27,1,65,0
35285,24,1,72,1,64,1,38,1
35286,55,0,38,0,39,1,74,0
35287,64,1,48,1,27,1,36,1
35288,27,1,3,1,41,0,44,1
35289,74,1,24,1,0,1,27,1
35290,48,1,65,1,53,0,0,1
35291,28,1,9,1,28,1,48,1
35292,64,0,0,0,48,1,5,0
35293,48,1,27,0,5,0,0,1
35294,64,1,24,1,7,1,48,0
35295,12,1,27,1,49,1,64,1
35296,37,1,17,0,66,0,36,1
35297,48,1,25,1,36,1,8,1
35298,49,1,39,1,54,1,8,1
35299,40,1,48,1,24,1,40,1
35300,40,0,19,1,66,1,40,0
35301,61,0,72,0,27,1,17,1
35302,60,1,65,1,27,1,39,1
35303,24,1,48,1,22,1,27,1
35304,38,1,65,1,65,1,48,1
35305,27,1,66,0,41,1,27,0
35306,72,1,38,1,25,1,41,1
35307,41,1,75,0,40,0,55,0
35308,49,1,25,1,40,0,27,1
35309,73,0,0,0,48,0,37,1
35310,28,1,47,1,49,1,64,0
35311,66,1,0,1,38,1,28,1
35312,41,0,48,1,65,1,53,1
35313,65,1,65,0,48,1,61,1
35314,63,1,53,1,8,1,64,1
35315,28,1,64,0,37,0,72,1
35316,59,0,17,1,25,0,23,1
35317,65,1,48,1,51,1,38,1
35318,48,0,9,1,64,0,28,0
35319,47,0,66,1,64,0,40,0
35320,40,0,66,1,27,1,41,1
35321,9,1,48,1,38,1,41,1
35322,61,0,23,0,44,0,27,0
35323,64,1,38,0,76,0,64,1
35324,74,0,36,0,27,1,23,0
35325,27,1,74,1,54,1,37,1
35326,38,0,62,0,43,0,71,1
35327,76,0,38,1,40,0,38,0
35328,3,1,0,1,64,1,63,1
35329,7,1,48,1,8,0,38,1
35330,37,1,42,1,0,0,60,1
35331,14,1,59,1,76,0,38,1
35332,5,1,37,0,62,0,71,1
35333,20,0,61,1,40,0,38,0
35334,49,1,40,1,64,1,0,1
35335,74,0,26,0,23,1,38,1
35336,53,1,60,1,64,1,27,1
35337,27,1,0,1,28,1,49,1
35338,27,1,76,0,17,1,24,1
35339,27,0,48,1,41,0,40,1
35340,66,1,27,1,36,1,0,1
35341,48,1,42,0,28,0,17,1
35342,63,0,28,1,53,1,65,1
35343,63,1,36,1,29,1,24,1
35344,40,0,45,1,10,1,65,0
35345,26,1,40,1,59,1,0,1
35346,48,1,65,1,64,1,37,1
35347,40,1,27,1,67,1,64,0
35348,36,0,48,0,27,0,2,1
35349,45,1,65,1,65,0,22,1
35350,64,1,76,0,23,1,42,1
35351,25,0,41,1,28,0,63,0
35352,44,0,41,1,25,1,25,1
35353,28,1,21,0,40,1,65,1
35354,64,0,48,0,9,1,28,0
35355,48,0,65,0,14,1,27,0
35356,48,1,17,1,36,1,65,1
35357,48,1,27,1,65,1,64,1
35358,41,1,48,1,26,1,1,1
35359,32,1,28,1,53,1,65,1
35360,45,1,26,1,65,1,27,1
35361,65,1,3,1,55,1,16,1
35362,40,1,49,0,3,1,17,0
35363,53,1,41,1,41,1,76,0
35364,31,1,9,1,41,1,54,1
35365,17,1,0,1,27,1,59,1
35366,66,1,42,0,17,1,8,0
35367,27,1,48,1,61,1,14,1
35368,66,1,28,1,65,1,39,1
35369,39,0,54,1,72,1,38,0
35370,72,0,38,1,42,1,40,1
35371,3,1,49,1,27,1,36,1
35372,66,1,36,1,5,1,27,1
35373,62,1,40,1,14,1,9,1
35374,27,0,20,0,3,0,41,1
35375,64,1,59,1,9,1,64,1
35376,48,0,36,0,1,0,40,0
35377,66,0,19,1,64,0,27,0
35378,66,1,64,0,64,0,64,0
35379,49,1,40,1,7,1,64,1
35380,60,1,17,1,37,1,38,1
35381,45,0,23,1,76,0,24,1
35382,66,1,65,1,27,1,39,0
35383,27,0,62,0,24,1,64,1
35384,47,0,5,1,26,1,24,1
35385,27,1,24,1,38,1,48,1
35386,0,1,54,0,15,1,24,1
35387,8,1,20,0,64,1,3,1
35388,8,0,66,1,23,0,38,0
35389,64,0,0,0,66,0,24,1
35390,2,1,40,0,49,1,17,1
35391,49,1,40,1,51,1,24,1
35392,17,1,66,1,28,1,61,0
35393,44,0,17,1,54,1,64,1
35394,72,1,1,1,40,0,40,1
35395,40,0,45,1,10,1,27,1
35396,27,1,40,1,66,1,17,1
35397,27,1,49,1,27,1,36,1
35398,65,0,48,1,28,1,40,1
35399,17,1,28,0,38,1,60,0
35400,27,1,72,1,36,0,5,1
35401,62,0,64,0,26,1,10,0
35402,76,0,27,1,40,0,14,1
35403,49,1,8,0,42,0,54,0
35404,65,1,68,1,39,1,2,1
35405,41,1,26,1,38,1,70,1
35406,41,0,28,1,48,1,64,0
35407,64,1,49,0,12,1,38,0
35408,64,1,57,1,7,1,20,1
35409,40,1,66,1,40,1,7,1
35410,64,1,23,1,24,1,59,1
35411,27,0,66,0,27,1,0,1
35412,66,1,12,1,64,1,64,1
35413,24,1,26,1,17,1,66,1
35414,32,0,24,0,3,1,27,0
35415,9,1,65,1,64,1,49,1
35416,38,1,66,1,65,1,27,1
35417,65,1,48,1,27,0,5,1
35418,44,1,40,1,9,1,42,1
35419,65,1,4,1,6,1,64,1
35420,65,1,64,0,59,1,42,1
35421,62,1,38,1,10,1,41,1
35422,20,0,50,1,65,1,41,1
35423,32,0,13,1,61,0,28,1
35424,59,1,38,1,53,1,40,1
35425,23,1,38,1,62,1,38,0
35426,27,1,21,1,38,1,53,1
35427,62,1,55,1,7,1,40,1
35428,65,1,7,0,74,0,28,0
35429,36,1,66,1,0,1,38,0
35430,27,1,63,0,41,1,26,1
35431,65,0,59,0,25,1,38,1
35432,72,1,27,0,25,0,0,1
35433,20,0,55,1,27,1,42,0
35434,63,0,13,1,64,0,64,0
35435,13,1,40,0,43,1,68,1
35436,62,1,17,1,28,1,27,1
35437,27,1,64,1,8,1,66,1
35438,48,1,26,1,14,1,28,1
35439,0,1,24,1,66,1,39,1
35440,72,1,27,1,14,1,54,1
35441,69,1,40,1,27,1,23,1
35442,36,1,48,1,8,1,28,1
35443,9,1,48,1,27,0,65,1
35444,39,1,74,0,43,1,26,1
35445,40,1,25,1,7,1,44,1
35446,3,1,44,1,28,0,0,1
35447,64,1,65,1,66,1,36,1
35448,48,1,65,0,65,1,26,1
35449,27,1,28,1,65,1,66,1
35450,0,1,39,0,76,0,36,0
35451,26,0,66,0,27,1,0,1
35452,65,0,57,1,49,0,8,0
35453,72,0,65,1,40,1,26,0
35454,48,1,38,0,0,1,36,1
35455,0,1,8,0,66,1,19,1
35456,48,0,28,0,64,1,36,0
35457,48,1,17,1,65,1,36,0
35458,42,1,55,1,44,1,28,1
35459,36,1,63,1,41,0,29,1
35460,38,1,62,1,40,0,14,1
35461,28,0,72,1,7,1,64,1
35462,42,1,12,1,20,1,40,1
35463,49,1,38,1,28,0,28,1
35464,21,0,10,1,27,1,28,0
35465,66,1,36,1,64,1,17,1
35466,40,0,44,0,64,1,26,0
35467,63,1,64,1,39,1,61,1
35468,17,1,49,1,8,1,28,1
35469,66,1,64,1,40,1,17,1
35470,17,1,42,0,66,1,24,0
35471,44,0,19,0,14,1,55,1
35472,48,1,23,1,26,1,41,1
35473,28,1,25,1,60,1,17,1
35474,66,0,41,1,17,1,27,0
35475,64,1,39,1,67,1,27,1
35476,3,1,15,1,40,0,27,0
35477,17,0,49,0,54,1,27,0
35478,32,1,47,1,28,1,16,1
35479,40,1,25,1,49,1,13,1
35480,40,1,48,1,38,1,17,1
35481,0,1,38,1,59,1,65,0
35482,59,0,27,0,46,1,40,1
35483,24,1,64,0,48,1,39,1
35484,49,0,37,1,27,0,2,1
35485,66,1,64,1,41,1,25,1
35486,72,1,39,1,25,0,27,0
35487,40,0,60,1,65,0,46,1
35488,42,1,44,1,28,1,40,1
35489,36,1,74,0,41,1,17,1
35490,64,0,27,0,8,1,74,0
35491,27,1,74,1,40,1,17,1
35492,65,0,62,1,36,1,40,1
35493,41,0,49,0,27,0,55,1
35494,64,1,49,0,40,0,13,1
35495,64,1,23,1,72,1,28,1
35496,30,1,67,1,64,1,43,1
35497,37,1,36,1,60,1,55,0
35498,36,1,27,1,42,1,66,1
35499,48,1,64,1,3,1,0,1
35500,64,1,27,1,62,1,17,1
35501,66,1,40,1,65,1,64,1
35502,24,0,44,0,8,0,64,0
35503,39,1,25,1,65,1,63,0
35504,47,1,49,1,27,1,8,1
35505,0,1,60,1,36,1,64,0
35506,48,1,39,0,38,1,24,1
35507,60,0,0,1,38,0,26,0
35508,48,1,42,1,38,1,39,1
35509,25,1,48,1,64,1,24,1
35510,74,0,65,1,17,1,27,1
35511,66,1,36,1,65,1,40,0
35512,74,1,40,0,64,0,36,0
35513,68,1,38,1,0,1,53,1
35514,24,1,25,1,8,1,66,1
35515,61,1,62,1,38,1,65,1
35516,63,0,27,1,38,1,17,1
35517,49,1,64,1,14,1,30,1
35518,41,1,64,1,9,0,66,0
35519,42,0,66,0,53,1,36,1
35520,65,0,62,0,36,0,17,1
35521,48,0,27,1,26,0,36,0
35522,21,1,64,1,27,1,28,1
35523,13,0,0,1,25,0,62,0
35524,66,0,41,0,25,0,36,1
35525,52,1,37,1,65,1,54,1
35526,59,0,13,1,28,0,64,1
35527,38,1,26,1,0,1,20,1
35528,41,1,54,1,59,1,17,1
35529,55,1,21,1,65,1,28,1
35530,39,1,26,1,62,1,61,1
35531,66,1,36,0,38,1,0,1
35532,60,0,38,0,64,1,3,0
35533,65,0,37,1,42,0,67,0
35534,20,1,41,1,54,1,55,1
35535,63,0,14,1,26,1,64,1
35536,27,1,32,1,27,1,38,1
35537,59,0,26,0,24,1,38,0
35538,64,0,74,0,8,1,38,1
35539,14,1,68,1,23,1,40,1
35540,65,1,65,1,27,1,66,1
35541,39,1,48,1,75,1,64,1
35542,66,0,27,0,36,1,28,0
35543,48,1,64,1,65,1,25,1
35544,48,1,0,1,17,1,39,1
35545,61,1,8,1,64,1,48,1
35546,66,0,65,0,19,1,53,0
35547,42,1,60,1,40,1,38,1
35548,76,0,24,1,65,0,26,0
35549,48,0,0,1,10,0,0,1
35550,64,1,66,1,14,1,64,0
35551,44,0,12,0,26,0,23,1
35552,60,1,54,1,8,1,64,1
35553,38,1,48,1,41,1,0,1
35554,65,1,40,1,17,1,49,1
35555,48,1,24,1,41,1,55,1
35556,9,1,49,1,55,1,64,1
35557,27,0,28,1,40,1,60,0
35558,66,0,28,0,38,1,36,0
35559,9,1,64,1,64,1,44,1
35560,36,1,20,1,40,0,36,1
35561,0,1,65,1,38,0,60,1
35562,64,0,40,0,26,1,48,0
35563,21,1,24,0,38,1,25,1
35564,44,1,2,1,65,0,17,1
35565,49,1,64,1,64,1,61,1
35566,27,1,48,1,5,1,47,0
35567,20,1,17,0,28,0,39,0
35568,1,1,64,1,27,1,49,1
35569,48,1,41,1,19,1,2,1
35570,66,1,65,1,28,0,23,0
35571,2,1,52,0,28,0,41,1
35572,26,1,63,0,24,1,27,1
35573,66,0,17,1,13,1,36,0
35574,0,1,72,0,36,1,17,1
35575,40,1,15,1,17,0,28,0
35576,49,1,26,1,40,1,36,1
35577,54,1,17,1,45,0,64,1
35578,27,0,44,0,24,0,73,1
35579,17,0,59,0,8,0,27,1
35580,26,0,48,0,36,0,64,1
35581,59,1,24,1,38,1,38,1
35582,25,0,60,0,27,1,24,0
35583,48,1,65,1,76,0,43,1
35584,72,1,65,1,25,1,64,1
35585,17,1,59,0,65,1,28,0
35586,41,1,48,1,28,1,23,1
35587,27,1,15,1,53,1,38,1
35588,64,1,26,0,38,1,74,0
35589,54,1,48,1,64,1,64,1
35590,48,0,5,1,3,1,8,1
35591,52,1,5,1,27,1,3,1
35592,23,0,66,0,40,1,64,1
35593,10,1,27,1,44,1,28,1
35594,45,0,54,1,28,1,8,1
35595,75,1,40,1,36,1,38,1
35596,26,1,60,1,38,1,36,1
35597,27,0,22,1,63,1,38,1
35598,23,0,66,1,17,1,7,1
35599,28,1,21,0,75,1,19,1
35600,45,0,55,1,53,1,0,1
35601,48,1,64,1,36,1,40,1
35602,2,1,15,1,36,0,0,1
35603,63,1,23,1,2,1,24,0
35604,38,0,26,1,49,0,17,0
35605,38,1,76,0,0,1,0,1
35606,48,1,14,1,27,1,65,1
35607,49,1,0,1,27,1,54,1
35608,65,0,48,1,40,1,53,1
35609,19,1,49,1,17,1,1,1
35610,62,1,26,1,0,1,26,1
35611,48,1,38,0,27,1,0,1
35612,65,1,38,1,26,1,60,1
35613,27,0,68,1,36,0,28,1
35614,53,1,40,1,38,1,48,1
35615,66,0,41,1,38,0,26,0
35616,20,1,25,1,65,1,26,1
35617,0,1,65,1,66,1,55,0
35618,60,0,50,0,5,1,41,0
35619,55,1,41,1,58,0,28,1
35620,0,1,27,1,74,0,26,1
35621,56,1,44,1,38,1,64,0
35622,26,1,75,0,65,1,38,0
35623,16,1,3,1,64,1,64,1
35624,60,1,40,1,27,1,27,1
35625,48,1,65,1,9,1,41,1
35626,8,1,64,0,38,0,66,0
35627,39,0,1,1,74,0,27,1
35628,24,1,58,1,65,1,54,1
35629,22,1,49,1,27,1,27,1
35630,26,0,72,0,27,0,27,1
35631,60,1,24,1,40,1,27,1
35632,27,1,67,0,53,0,14,0
35633,40,1,68,1,38,1,53,1
35634,65,1,40,1,49,0,40,1
35635,44,1,38,1,27,1,26,1
35636,39,1,26,1,49,1,27,1
35637,38,1,60,0,26,1,27,1
35638,26,1,0,1,41,1,66,1
35639,0,1,76,0,26,1,41,0
35640,48,1,5,1,42,0,40,1
35641,5,1,28,1,61,1,70,1
35642,13,1,49,0,23,0,27,1
35643,53,1,48,0,17,0,27,1
35644,42,1,49,1,28,1,27,1
35645,26,1,0,1,36,0,66,1
35646,27,0,59,0,76,0,5,1
35647,52,1,38,1,56,1,28,1
35648,44,1,26,1,23,1,36,1
35649,49,1,26,1,25,1,65,1
35650,9,1,27,1,68,1,24,1
35651,27,1,67,1,41,1,40,1
35652,48,1,40,1,38,1,27,1
35653,17,0,15,1,38,1,26,1
35654,49,1,64,1,39,1,64,1
35655,28,1,26,1,27,1,20,1
35656,41,1,48,1,25,1,25,1
35657,20,0,65,1,64,1,53,1
35658,48,1,28,1,12,1,64,1
35659,7,1,48,1,27,1,26,1
35660,49,1,0,1,27,1,23,1
35661,20,1,65,0,53,1,27,0
35662,38,1,27,1,58,1,9,1
35663,62,0,27,0,4,0,0,1
35664,48,1,26,1,27,1,27,1
35665,17,1,49,1,35,1,64,1
35666,49,1,27,1,65,1,40,0
35667,49,1,0,1,64,1,3,1
35668,25,1,60,1,8,1,8,1
35669,48,1,27,1,0,1,40,0
35670,12,1,64,1,66,1,0,1
35671,54,1,5,1,44,0,17,0
35672,24,0,42,0,45,1,40,1
35673,38,1,48,1,36,1,65,1
35674,64,1,24,1,66,1,65,1
35675,39,0,39,1,49,1,27,0
35676,67,0,0,1,39,0,54,0
35677,49,0,4,1,0,1,27,0
35678,49,0,8,1,26,1,17,0
35679,63,0,61,1,28,1,41,1
35680,66,0,10,0,24,1,40,0
35681,29,1,48,1,27,1,17,1
35682,21,0,27,1,25,1,0,1
35683,65,1,28,1,68,0,27,0
35684,54,1,32,1,7,1,54,1
35685,12,1,42,1,17,1,47,0
35686,36,1,65,1,17,1,48,1
35687,2,1,52,0,28,1,27,1
35688,41,1,40,1,48,1,2,1
35689,36,1,0,1,66,1,28,1
35690,49,1,25,1,25,1,8,0
35691,44,1,2,1,36,1,27,1
35692,20,1,0,1,25,1,23,1
35693,48,0,26,0,0,1,0,0
35694,59,1,39,0,40,1,17,1
35695,35,1,65,1,48,1,27,1
35696,44,0,38,1,19,1,25,0
35697,41,1,67,1,37,1,40,1
35698,59,1,0,1,10,1,65,1
35699,63,0,3,0,41,1,37,0
35700,65,1,8,0,76,0,40,0
35701,26,1,65,1,49,1,65,0
35702,28,0,0,1,14,0,68,0
35703,41,1,51,1,63,1,0,1
35704,21,1,25,1,17,1,40,1
35705,20,1,17,0,27,0,39,0
35706,49,0,2,1,36,0,39,0
35707,24,0,27,1,48,1,17,1
35708,49,1,40,1,8,1,28,1
35709,72,0,27,1,17,0,37,1
35710,27,1,31,1,27,1,26,1
35711,5,1,24,1,62,0,26,0
35712,66,1,40,1,65,1,38,1
35713,39,1,37,1,48,1,40,1
35714,36,1,72,1,26,1,24,1
35715,36,1,33,1,27,0,8,0
35716,73,1,42,1,48,1,64,1
35717,17,1,26,1,66,1,0,1
35718,27,1,60,1,26,1,65,1
35719,68,1,38,1,27,0,0,1
35720,48,1,53,1,27,1,65,1
35721,17,1,41,1,48,1,2,1
35722,25,1,44,1,36,1,28,1
35723,49,1,25,0,28,0,64,0
35724,44,1,25,0,47,0,28,0
35725,38,1,76,0,41,1,39,1
35726,24,1,69,1,27,1,27,1
35727,65,0,27,1,20,1,34,1
35728,0,1,24,1,66,1,39,1
35729,44,0,40,1,8,1,0,1
35730,64,1,76,0,12,1,38,1
35731,74,1,54,1,65,0,65,1
35732,27,1,24,0,67,0,64,0
35733,66,1,17,0,40,0,17,0
35734,8,1,66,0,27,1,36,0
35735,41,0,64,1,55,0,59,1
35736,68,1,8,1,19,1,28,1
35737,64,1,48,1,2,1,64,1
35738,74,0,17,1,36,0,23,0
35739,49,0,26,1,28,0,65,0
35740,40,1,49,0,8,0,28,1
35741,28,1,23,1,60,1,75,0
35742,25,1,35,1,40,1,64,1
35743,17,1,28,0,66,0,64,1
35744,66,1,8,1,64,1,27,1
35745,36,0,63,0,2,1,8,1
35746,27,1,66,1,38,1,25,1
35747,5,1,17,1,24,1,59,1
35748,20,0,13,1,65,1,64,1
35749,27,1,63,0,17,1,27,0
35750,27,1,31,1,17,1,25,1
35751,23,1,62,1,38,0,26,1
35752,28,0,53,1,63,0,17,1
35753,32,1,2,1,28,1,43,1
35754,64,1,40,0,44,0,27,1
35755,38,1,49,1,27,1,36,1
35756,72,0,65,0,36,0,28,0
35757,8,1,63,1,40,1,38,1
35758,21,0,64,1,40,0,3,0
35759,20,1,47,1,17,1,54,1
35760,38,1,55,1,74,1,65,0
35761,8,1,64,0,58,0,12,1
35762,64,1,28,1,63,1,64,1
35763,40,1,66,0,27,0,23,1
35764,49,1,28,0,55,0,65,0
35765,17,0,54,1,0,1,66,1
35766,15,1,26,1,5,1,26,1
35767,62,1,17,0,28,1,61,0
35768,64,1,68,1,27,1,75,1
35769,28,0,48,0,39,0,24,1
35770,28,1,27,1,32,1,17,1
35771,48,1,53,1,64,1,65,1
35772,32,1,64,1,23,1,61,1
35773,26,1,36,1,49,1,17,1
35774,53,1,8,0,49,1,12,1
35775,76,0,27,1,65,1,0,1
35776,37,1,26,1,24,1,45,0
35777,65,1,38,1,27,1,69,1
35778,24,0,66,0,40,1,19,0
35779,75,0,24,1,36,0,64,0
35780,20,1,28,1,8,1,65,1
35781,76,0,64,1,38,1,55,1
35782,0,1,45,0,3,0,38,0
35783,72,1,64,0,17,1,36,1
35784,49,1,38,1,36,1,54,1
35785,48,1,42,1,64,1,41,1
35786,40,1,62,1,23,1,64,1
35787,38,1,36,1,66,1,27,1
35788,36,0,19,0,72,0,14,1
35789,13,1,49,1,1,1,40,1
35790,61,1,65,1,74,0,65,1
35791,38,1,48,0,55,1,42,0
35792,38,0,55,1,65,1,67,1
35793,40,1,49,1,38,1,53,1
35794,67,0,65,1,50,1,38,0
35795,59,1,27,1,26,1,65,1
35796,27,1,66,1,36,1,65,1
35797,9,0,31,0,0,1,22,1
35798,27,1,76,0,65,1,27,1
35799,53,0,28,0,2,1,18,1
35800,27,1,48,1,64,1,40,1
35801,48,0,0,1,37,0,27,1
35802,42,1,59,1,38,1,27,1
35803,60,1,64,1,38,1,38,1
35804,62,1,64,1,61,1,65,1
35805,47,0,54,0,38,1,36,0
35806,38,0,65,0,54,0,44,0
35807,69,1,14,1,22,1,38,1
35808,26,1,49,1,41,0,42,1
35809,44,1,27,1,17,1,40,1
35810,48,1,65,1,9,1,36,1
35811,49,1,4,1,40,1,65,1
35812,27,1,17,0,54,0,72,0
35813,72,1,26,1,17,1,65,1
35814,25,0,48,0,41,1,27,0
35815,27,0,64,1,48,0,61,1
35816,37,0,67,0,7,1,25,0
35817,10,1,38,0,65,1,21,0
35818,10,1,48,1,38,1,17,1
35819,39,1,27,1,48,1,36,1
35820,25,1,18,1,27,1,40,1
35821,28,1,0,1,48,1,64,1
35822,60,1,64,1,27,1,8,0
35823,44,0,38,1,38,1,53,0
35824,0,1,60,1,17,1,26,1
35825,66,1,41,1,40,1,55,1
35826,65,0,17,0,64,0,49,0
35827,41,1,45,0,54,1,28,1
35828,48,1,41,1,27,1,27,1
35829,48,0,27,1,36,0,0,1
35830,60,1,41,1,26,0,23,1
35831,60,0,23,1,38,0,27,0
35832,47,1,39,1,39,1,27,1
35833,64,0,65,1,21,1,3,1
35834,37,1,69,1,23,1,47,1
35835,63,1,26,1,28,1,17,1
35836,27,1,66,1,40,1,38,1
35837,48,1,38,1,25,1,17,1
35838,48,0,0,1,64,1,36,0
35839,60,1,0,1,54,1,27,1
35840,38,1,27,1,48,1,39,1
35841,36,1,68,1,37,1,27,1
35842,74,0,41,1,27,0,26,0
35843,66,1,27,1,38,1,0,1
35844,44,0,27,1,40,1,65,0
35845,24,1,72,0,36,0,38,0
35846,26,1,31,1,40,0,24,0
35847,44,1,40,0,64,1,27,1
35848,17,0,28,0,41,0,35,1
35849,27,1,60,1,23,1,65,1
35850,65,1,54,1,55,1,63,0
35851,46,0,48,0,38,1,65,1
35852,49,1,27,1,61,0,28,1
